Prob_Acquisition,0.05,0.1,0.2,0.3,0.4,0.5
0.05,0.018260881,0.026109629,0.033621588,0.03214084,0.02984372,0.035673272
0.1,0.018474643,0.025659944,0.033019865,0.035298547,0.032068232,0.033899316
0.2,0.030568667,0.026345011,0.032904779,0.035669653,0.034770923,0.034174464
0.3,0.046093382,0.043337311,0.033151102,0.035814904,0.036924804,0.036023066
0.4,0.062759868,0.049871206,0.048737944,0.035883106,0.037034012,0.037628352
0.5,0.075794837,0.075474895,0.063231635,0.051169637,0.037325119,0.037774737
